"","x"
"2495",17
"2496",17
"2497",17
"2498",17
"2499",17
"2500",17
"2501",17
"2502",17
"2503",17
"2504",17
"2505",17
"2506",17
"2507",17
"2508",17
"2509",17
"2510",16
"2511",16
"2512",16
"2513",16
"2514",16
"2515",16
"2516",16
"2517",16
"2518",16
"2519",16
"2520",16
"2521",16
"2522",16
"2523",16
"2524",16
"2525",16
"2526",16
"2527",16
"2528",16
"2529",16
"2530",16
"2531",16
"2532",16
"2533",16
"2534",16
"2535",16
"2536",16
"2537",16
"2538",16
"2539",16
"2540",16
"2541",16
"2542",16
"2543",16
"2544",16
"2545",16
"2546",16
"2547",16
"2548",16
"2549",16
"2550",16
"2551",16
"2552",16
"2553",16
"2554",16
"2555",16
"2556",16
"2557",16
"2558",16
"2559",16
"2560",16
"2561",16
"2562",16
"2563",16
"2564",16
"2565",16
"2566",16
"2567",16
"2568",16
"2569",16
"2570",16
"2571",16
"2572",16
"2573",16
"2574",16
"2575",16
"2576",16
"2577",16
"2578",16
"2579",16
"2580",16
"2581",16
"2582",16
"2583",16
"2584",16
"2585",16
"2586",16
"2587",16
"2588",16
"2589",16
"2590",16
"2591",16
"2592",16
"2593",16
"2594",16
"2595",16
"2596",16
"2597",16
"2598",16
"2599",16
"2600",16
"2601",16
"2602",16
"2603",16
"2604",16
"2605",16
"2606",16
"2607",16
"2608",16
"2609",16
"2610",16
"2611",16
"2612",16
"2613",16
"2614",16
"2615",16
"2616",16
"2617",16
"2618",16
"2619",16
"2620",16
"2621",16
"2622",16
"2623",16
"2624",16
"2625",16
"2626",16
"2627",16
"2628",16
"2629",16
"2630",16
"2631",16
"2632",16
"2633",16
"2634",16
"2635",16
"2636",16
"2637",15
"2638",15
"2639",15
"2640",15
"2641",15
"2642",15
"2643",15
"2644",15
"2645",15
"2646",15
"2647",15
"2648",15
"2649",15
"2650",15
"2651",15
"2652",15
"2653",15
"2654",15
"2655",15
"2656",15
"2657",15
"2658",15
"2659",15
"2660",15
"2661",15
"2662",15
"2663",15
"2664",15
"2665",15
"2666",15
"2667",15
"2668",15
"2669",15
"2670",15
"2671",15
"2672",15
"2673",15
"2674",15
"2675",15
"2676",15
"2677",15
"2678",15
"2679",15
"2680",15
"2681",15
"2682",15
"2683",15
"2684",15
"2685",15
"2686",15
"2687",15
"2688",15
"2689",15
"2690",15
"2691",15
"2692",15
"2693",15
"2694",15
"2695",15
"2696",15
"2697",15
"2698",15
"2699",15
"2700",15
"2701",15
"2702",15
"2703",15
"2704",15
"2705",15
"2706",15
"2707",15
"2708",15
"2709",15
"2710",15
"2711",15
"2712",15
"2713",15
"2714",15
"2715",15
"2716",15
"2717",15
"2718",15
"2719",15
"2720",15
"2721",15
"2722",15
"2723",15
"2724",15
"2725",15
"2726",15
"2727",15
"2728",15
"2729",15
"2730",15
"2731",15
"2732",15
"2733",15
"2734",15
"2735",15
"2736",15
"2737",15
"2738",15
"2739",15
"2740",15
"2741",15
"2742",15
"2743",15
"2744",15
"2745",15
"2746",15
"2747",15
"2748",15
"2749",15
"2750",15
"2751",15
"2752",15
"2753",15
"2754",15
"2755",15
"2756",15
"2757",15
"2758",15
"2759",15
"2760",15
"2761",15
"2762",15
"2763",15
"2764",15
"2765",15
"2766",15
"2767",15
"2768",15
"2769",15
"2770",15
"2771",15
"2772",15
"2773",15
"2774",15
"2775",15
"2776",15
"2777",15
"2778",15
"2779",15
"2780",15
"2781",15
"2782",15
"2783",15
"2784",15
"2785",15
"2786",15
"2787",15
"2788",15
"2789",15
"2790",15
"2791",15
"2792",15
"2793",15
"2794",15
"2795",15
"2796",15
"2797",15
"2798",15
"2799",15
"2800",15
"2801",15
"2802",15
"2803",15
"2804",15
"2805",15
"2806",15
"2807",15
"2808",15
"2809",15
"2810",15
"2811",15
"2812",15
"2813",15
"2814",15
"2815",15
"2816",15
"2817",15
"2818",15
"2819",15
"2820",15
"2821",15
"2822",15
"2823",15
"2824",15
"2825",15
"2826",15
"2827",15
"2828",14
"2829",14
"2830",14
"2831",14
"2832",14
"2833",14
"2834",14
"2835",14
"2836",14
"2837",14
"2838",14
"2839",14
"2840",14
"2841",14
"2842",14
"2843",14
"2844",14
"2845",14
"2846",14
"2847",14
"2848",14
"2849",14
"2850",14
"2851",14
"2852",14
"2853",14
"2854",14
"2855",14
"2856",14
"2857",14
"2858",14
"2859",14
"2860",14
"2861",14
"2862",14
"2863",14
"2864",14
"2865",14
"2866",14
"2867",14
"2868",14
"2869",14
"2870",14
"2871",14
"2872",14
"2873",14
"2874",14
"2875",14
"2876",14
"2877",14
"2878",14
"2879",14
"2880",14
"2881",14
"2882",14
"2883",14
"2884",14
"2885",14
"2886",14
"2887",14
"2888",14
"2889",14
"2890",14
"2891",14
"2892",14
"2893",14
"2894",14
"2895",14
"2896",14
"2897",14
"2898",14
"2899",14
"2900",14
"2901",14
"2902",14
"2903",14
"2904",14
"2905",14
"2906",14
"2907",14
"2908",14
"2909",14
"2910",14
"2911",14
"2912",14
"2913",14
"2914",14
"2915",14
"2916",14
"2917",14
"2918",14
"2919",14
"2920",14
"2921",14
"2922",14
"2923",14
"2924",14
"2925",14
"2926",14
"2927",14
"2928",14
"2929",14
"2930",14
"2931",14
"2932",14
"2933",14
"2934",14
"2935",14
"2936",14
"2937",14
"2938",14
"2939",14
"2940",14
"2941",14
"2942",14
"2943",14
"2944",14
"2945",14
"2946",14
"2947",14
"2948",14
"2949",14
"2950",14
"2951",14
"2952",14
"2953",14
"2954",14
"2955",14
"2956",14
"2957",14
"2958",14
"2959",14
"2960",14
"2961",14
"2962",14
"2963",14
"2964",14
"2965",14
"2966",14
"2967",14
"2968",14
"2969",14
"2970",14
"2971",14
"2972",14
"2973",14
"2974",14
"2975",14
"2976",14
"2977",14
"2978",14
"2979",14
"2980",14
"2981",14
"2982",14
"2983",14
"2984",14
"2985",14
"2986",14
"2987",14
"2988",14
"2989",14
"2990",14
"2991",14
"2992",14
"2993",14
"2994",14
"2995",14
"2996",14
"2997",14
"2998",14
"2999",14
"3000",14
"3001",14
"3002",14
"3003",14
"3004",14
"3005",14
"3006",14
"3007",14
"3008",14
"3009",14
"3010",14
"3011",14
"3012",14
"3013",14
"3014",14
"3015",14
"3016",14
"3017",14
"3018",14
"3019",14
"3020",14
"3021",14
"3022",14
"3023",14
"3024",14
"3025",14
"3026",14
"3027",14
"3028",14
"3029",14
"3030",14
"3031",14
"3032",14
"3033",14
"3034",14
"3035",14
"3036",14
"3037",14
"3038",14
"3039",14
"3040",14
"3041",14
"3042",14
"3043",14
"3044",14
"3045",14
"3046",14
"3047",14
"3048",14
"3049",14
"3050",14
"3051",14
"3052",14
"3053",14
"3054",14
"3055",14
"3056",14
"3057",14
"3058",14
"3059",14
"3060",14
"3061",14
"3062",14
"3063",14
"3064",14
"3065",14
"3066",14
"3067",14
"3068",14
"3069",14
"3070",14
"3071",14
"3072",14
"3073",14
"3074",14
"3075",14
"3076",14
"3077",14
"3078",14
"3079",14
"3080",14
"3081",14
"3082",14
"3083",14
"3084",14
"3085",14
"3086",14
"3087",14
"3088",14
"3089",14
"3090",14
"3091",14
"3092",14
"3093",14
"3094",14
"3095",14
"3096",14
"3097",14
"3098",14
"3099",14
"3100",14
"3101",14
"3102",14
"3103",14
"3104",14
"3105",14
"3106",14
"3107",14
"3108",14
"3109",14
"3110",14
"3111",14
"3112",14
"3113",14
"3114",14
"3115",14
"3116",14
"3117",14
"3118",14
"3119",14
"3120",14
"3121",14
"3122",14
"3123",14
"3124",14
"3125",14
"3126",14
"3127",14
"3128",14
"3129",14
"3130",14
"3131",14
"3132",14
"3133",14
"3134",14
"3135",14
"3136",14
"3137",14
"3138",14
"3139",14
"3140",14
"3141",14
"3142",14
"3143",14
"3144",14
"3145",14
"3146",14
"3147",14
"3148",14
"3149",14
"3150",14
"3151",14
"3152",14
"3153",14
"3154",14
"3155",14
"3156",14
"3157",14
"3158",14
"3159",14
"3160",14
"3161",14
"3162",14
"3163",14
"3164",14
"3165",14
"3166",14
"3167",14
"3168",14
"3169",14
"3170",14
"3171",14
"3172",14
"3173",14
"3174",14
"3175",14
"3176",14
"3177",14
"3178",14
"3179",14
"3180",14
"3181",14
"3182",14
"3183",14
"3184",14
"3185",14
"3186",14
"3187",14
"3188",14
"3189",14
"3190",14
"3191",14
"3192",14
"3193",14
"3194",14
"3195",14
"3196",14
"3197",14
"3198",14
"3199",14
"3200",14
"3201",14
"3202",14
"3203",14
"3204",14
"3205",14
"3206",14
"3207",14
"3208",14
"3209",14
"3210",14
"3211",14
"3212",14
"3213",14
"3214",14
"3215",14
"3216",14
"3217",14
"3218",14
"3219",14
"3220",14
"3221",14
"3222",14
"3223",14
"3224",14
"3225",14
"3226",14
"3227",14
"3228",14
"3229",14
"3230",14
"3231",14
"3232",14
"3233",14
"3234",14
"3235",14
"3236",14
"3237",14
"3238",14
"3239",14
"3240",14
"3241",14
"3242",14
"3243",14
"3244",14
"3245",14
"3246",14
"3247",14
"3248",14
"3249",14
"3250",14
"3251",14
"3252",14
"3253",14
"3254",14
"3255",14
"3256",14
"3257",14
"3258",14
"3259",14
"3260",14
"3261",14
"3262",14
"3263",14
"3264",14
"3265",14
"3266",14
"3267",14
"3268",14
"3269",14
"3270",14
"3271",14
"3272",14
"3273",14
"3274",14
"3275",14
"3276",14
"3277",14
"3278",14
"3279",14
"3280",14
"3281",14
"3282",14
"3283",14
"3284",14
"3285",14
"3286",14
"3287",14
"3288",14
"3289",14
"3290",14
"3291",14
"3292",14
"3293",14
"3294",14
"3295",14
"3296",14
"3297",14
"3298",14
"3299",14
"3300",14
"3301",14
"3302",14
"3303",14
"3304",14
"3305",14
"3306",14
"3307",14
"3308",14
"3309",14
"3310",14
"3311",14
"3312",14
"3313",14
"3314",14
"3315",14
"3316",14
"3317",14
"3318",14
"3319",14
"3320",14
"3321",14
"3322",14
"3323",14
"3324",14
"3325",14
"3326",14
"3327",14
"3328",14
"3329",14
"3330",14
"3331",14
"3332",14
"3333",14
"3334",14
"3335",14
"3336",14
"3337",14
"3338",14
"3339",14
"3340",14
"3341",14
"3342",14
"3343",14
"3344",14
"3345",14
"3346",14
"3347",14
"3348",14
"3349",14
"3350",14
"3351",14
"3352",14
"3353",14
"3354",14
"3355",14
"3356",14
"3357",14
"3358",14
"3359",14
"3360",14
"3361",14
"3362",14
"3363",14
"3364",13
"3365",13
"3366",13
"3367",13
"3368",13
"3369",13
"3370",13
"3371",13
"3372",13
"3373",13
"3374",13
"3375",13
"3376",13
"3377",13
"3378",13
"3379",13
"3380",13
"3381",13
"3382",13
"3383",13
"3384",13
"3385",13
"3386",13
"3387",13
"3388",13
"3389",13
"3390",13
"3391",13
"3392",13
"3393",13
"3394",13
"3395",13
"3396",13
"3397",13
"3398",13
"3399",13
"3400",13
"3401",13
"3402",13
"3403",13
"3404",13
"3405",13
"3406",13
"3407",13
"3408",13
"3409",13
"3410",13
"3411",13
"3412",13
"3413",13
"3414",13
"3415",13
"3416",13
"3417",13
"3418",13
"3419",13
"3420",13
"3421",13
"3422",13
"3423",13
"3424",13
"3425",13
"3426",13
"3427",13
"3428",13
"3429",13
"3430",13
"3431",13
"3432",13
"3433",13
"3434",13
"3435",13
"3436",13
"3437",13
"3438",13
"3439",13
"3440",13
"3441",13
"3442",13
"3443",13
"3444",13
"3445",13
"3446",13
"3447",13
"3448",13
"3449",13
"3450",13
"3451",13
"3452",13
"3453",13
"3454",13
"3455",13
"3456",13
"3457",13
"3458",13
"3459",13
"3460",13
"3461",13
"3462",13
"3463",13
"3464",13
"3465",13
"3466",13
"3467",13
"3468",13
"3469",13
"3470",13
"3471",13
"3472",13
"3473",13
"3474",13
"3475",13
"3476",13
"3477",13
"3478",13
"3479",13
"3480",13
"3481",13
"3482",13
"3483",13
"3484",13
"3485",13
"3486",13
"3487",13
"3488",13
"3489",13
"3490",13
"3491",13
"3492",13
"3493",13
"3494",13
"3495",13
"3496",13
"3497",13
"3498",13
"3499",13
"3500",13
"3501",13
"3502",13
"3503",13
"3504",13
"3505",13
"3506",13
"3507",13
"3508",13
"3509",13
"3510",13
"3511",13
"3512",13
"3513",13
"3514",13
"3515",13
"3516",13
"3517",13
"3518",13
"3519",13
"3520",13
"3521",13
"3522",13
"3523",13
"3524",13
"3525",13
"3526",13
"3527",13
"3528",13
"3529",13
"3530",13
"3531",13
"3532",13
"3533",13
"3534",13
"3535",13
"3536",13
"3537",13
"3538",13
"3539",13
"3540",13
"3541",13
"3542",13
"3543",13
"3544",13
"3545",13
"3546",13
"3547",13
"3548",13
"3549",13
"3550",13
"3551",13
"3552",13
"3553",13
"3554",13
"3555",13
"3556",13
"3557",13
"3558",13
"3559",13
"3560",13
"3561",13
"3562",13
"3563",13
"3564",13
"3565",13
"3566",13
"3567",13
"3568",13
"3569",13
"3570",13
"3571",13
"3572",13
"3573",13
"3574",13
"3575",13
"3576",13
"3577",13
"3578",13
"3579",13
"3580",13
"3581",13
"3582",13
"3583",13
"3584",13
"3585",13
"3586",13
"3587",13
"3588",13
"3589",13
"3590",13
"3591",12
"3592",12
"3593",12
"3594",12
"3595",12
"3596",12
"3597",12
"3598",12
"3599",12
"3600",12
"3601",12
"3602",12
"3603",12
"3604",12
"3605",12
"3606",12
"3607",12
"3608",12
"3609",12
"3610",12
"3611",12
"3612",12
"3613",12
"3614",12
"3615",12
"3616",12
"3617",12
"3618",12
"3619",12
"3620",12
"3621",12
"3622",12
"3623",12
"3624",12
"3625",12
"3626",12
"3627",12
"3628",12
"3629",12
"3630",12
"3631",12
"3632",12
"3633",12
"3634",12
"3635",12
"3636",12
"3637",12
"3638",12
"3639",12
"3640",12
"3641",12
"3642",12
"3643",12
"3644",12
"3645",12
"3646",12
"3647",12
"3648",12
"3649",12
"3650",12
"3651",12
"3652",12
"3653",12
"3654",12
"3655",12
"3656",12
"3657",12
"3658",12
"3659",12
"3660",12
"3661",12
"3662",12
"3663",12
"3664",12
"3665",12
"3666",12
"3667",12
"3668",12
"3669",12
"3670",12
"3671",12
"3672",12
"3673",12
"3674",12
"3675",12
"3676",12
"3677",12
"3678",12
"3679",12
"3680",12
"3681",12
"3682",12
"3683",12
"3684",12
"3685",12
"3686",12
"3687",12
"3688",12
"3689",12
"3690",12
"3691",12
"3692",12
"3693",12
"3694",12
"3695",12
"3696",12
"3697",12
"3698",12
"3699",12
"3700",12
"3701",12
"3702",12
"3703",12
"3704",12
"3705",12
"3706",12
"3707",12
"3708",12
"3709",12
"3710",12
"3711",12
"3712",12
"3713",12
"3714",12
"3715",12
"3716",12
"3717",12
"3718",12
"3719",12
"3720",12
"3721",12
"3722",12
"3723",12
"3724",12
"3725",12
"3726",12
"3727",12
"3728",12
"3729",12
"3730",12
"3731",12
"3732",12
"3733",12
"3734",12
"3735",12
"3736",12
"3737",12
"3738",12
"3739",12
"3740",12
"3741",12
"3742",12
"3743",12
"3744",12
"3745",12
"3746",12
"3747",12
"3748",12
"3749",12
"3750",12
"3751",12
"3752",12
"3753",12
"3754",12
"3755",12
"3756",12
"3757",12
"3758",12
"3759",12
"3760",12
"3761",12
"3762",12
"3763",12
"3764",12
"3765",12
"3766",12
"3767",12
"3768",12
"3769",12
"3770",12
"3771",12
"3772",12
"3773",12
"3774",12
"3775",12
"3776",12
"3777",12
"3778",12
"3779",12
"3780",12
"3781",12
"3782",12
"3783",12
"3784",12
"3785",12
"3786",12
"3787",12
"3788",12
"3789",12
"3790",12
"3791",12
"3792",12
"3793",12
"3794",12
"3795",12
"3796",12
"3797",12
"3798",12
"3799",12
"3800",12
"3801",12
"3802",12
"3803",12
"3804",12
"3805",12
"3806",12
"3807",12
"3808",12
"3809",12
"3810",12
"3811",12
"3812",12
"3813",12
"3814",12
"3815",12
"3816",12
"3817",12
"3818",12
"3819",12
"3820",12
"3821",12
"3822",12
"3823",12
"3824",12
"3825",12
"3826",12
"3827",12
"3828",12
"3829",12
"3830",12
"3831",12
"3832",12
"3833",12
"3834",12
"3835",12
"3836",12
"3837",12
"3838",12
"3839",12
"3840",12
"3841",12
"3842",12
"3843",11
"3844",11
"3845",11
"3846",11
"3847",11
"3848",11
"3849",11
"3850",11
"3851",11
"3852",11
"3853",11
"3854",11
"3855",11
"3856",11
"3857",11
"3858",11
"3859",11
"3860",11
"3861",11
"3862",11
"3863",11
"3864",11
"3865",11
"3866",11
"3867",11
"3868",11
"3869",11
"3870",11
"3871",11
"3872",11
"3873",11
"3874",11
"3875",11
"3876",11
"3877",11
"3878",11
"3879",11
"3880",11
"3881",11
"3882",11
"3883",11
"3884",11
"3885",11
"3886",11
"3887",11
"3888",11
"3889",11
"3890",11
"3891",11
"3892",11
"3893",11
"3894",11
"3895",11
"3896",11
"3897",11
"3898",11
"3899",11
"3900",11
"3901",11
"3902",11
"3903",11
"3904",11
"3905",11
"3906",11
"3907",11
"3908",11
"3909",11
"3910",11
"3911",11
"3912",11
"3913",11
"3914",11
"3915",11
"3916",11
"3917",11
"3918",11
"3919",11
"3920",11
"3921",11
"3922",11
"3923",11
"3924",11
"3925",11
"3926",11
"3927",11
"3928",11
"3929",11
"3930",11
"3931",11
"3932",11
"3933",11
"3934",11
"3935",11
"3936",11
"3937",11
"3938",11
"3939",11
"3940",11
"3941",11
"3942",11
"3943",11
"3944",11
"3945",11
"3946",11
"3947",11
"3948",11
"3949",11
"3950",11
"3951",11
"3952",11
"3953",11
"3954",11
"3955",11
"3956",11
"3957",11
"3958",11
"3959",11
"3960",11
"3961",11
"3962",11
"3963",11
"3964",11
"3965",11
"3966",11
"3967",11
"3968",11
"3969",11
"3970",11
"3971",11
"3972",11
"3973",11
"3974",11
"3975",11
"3976",11
"3977",11
"3978",11
"3979",11
"3980",11
"3981",11
"3982",11
"3983",11
"3984",11
"3985",11
"3986",11
"3987",11
"3988",11
"3989",11
"3990",11
"3991",11
"3992",11
"3993",11
"3994",11
"3995",11
"3996",11
"3997",11
"3998",11
"3999",11
"4000",11
"4001",11
"4002",11
"4003",11
"4004",11
"4005",11
"4006",11
"4007",11
"4008",11
"4009",11
"4010",11
"4011",11
"4012",11
"4013",11
"4014",11
"4015",11
"4016",11
"4017",11
"4018",11
"4019",11
"4020",11
"4021",11
"4022",11
"4023",11
"4024",11
"4025",11
"4026",11
"4027",11
"4028",11
"4029",11
"4030",11
"4031",11
"4032",11
"4033",11
"4034",11
"4035",11
"4036",11
"4037",11
"4038",11
"4039",11
"4040",11
"4041",11
"4042",11
"4043",11
"4044",11
"4045",11
"4046",11
"4047",11
"4048",11
"4049",11
"4050",11
"4051",11
"4052",11
"4053",11
"4054",11
"4055",11
"4056",11
"4057",11
"4058",11
"4059",11
"4060",11
"4061",11
"4062",11
"4063",11
"4064",11
"4065",11
"4066",11
"4067",11
"4068",11
"4069",11
"4070",11
"4071",11
"4072",11
"4073",11
"4074",11
"4075",11
"4076",11
"4077",11
"4078",11
"4079",11
"4080",11
"4081",11
"4082",11
"4083",11
"4084",11
"4085",11
"4086",11
"4087",11
"4088",11
"4089",11
"4090",11
"4091",11
"4092",11
"4093",11
"4094",11
"4095",11
"4096",11
"4097",11
"4098",10
"4099",10
"4100",10
"4101",10
"4102",10
"4103",10
"4104",10
"4105",10
"4106",10
"4107",10
"4108",10
"4109",10
"4110",10
"4111",10
"4112",10
"4113",10
"4114",10
"4115",10
"4116",10
"4117",10
"4118",10
"4119",10
"4120",10
"4121",10
"4122",10
"4123",10
"4124",10
"4125",10
"4126",10
"4127",10
"4128",10
"4129",10
"4130",10
"4131",10
"4132",10
"4133",10
"4134",10
"4135",10
"4136",10
"4137",10
"4138",10
"4139",10
"4140",10
"4141",10
"4142",10
"4143",10
"4144",10
"4145",10
"4146",10
"4147",10
"4148",10
"4149",10
"4150",10
"4151",10
"4152",10
"4153",10
"4154",10
"4155",10
"4156",10
"4157",10
"4158",10
"4159",10
"4160",10
"4161",10
"4162",10
"4163",10
"4164",10
"4165",10
"4166",10
"4167",10
"4168",10
"4169",10
"4170",10
"4171",10
"4172",10
"4173",10
"4174",10
"4175",10
"4176",10
"4177",10
"4178",10
"4179",10
"4180",10
"4181",10
"4182",10
"4183",10
"4184",10
"4185",10
"4186",10
"4187",10
"4188",10
"4189",10
"4190",10
"4191",10
"4192",10
"4193",10
"4194",10
"4195",10
"4196",10
"4197",10
"4198",10
"4199",10
"4200",10
"4201",10
"4202",10
"4203",10
"4204",10
"4205",10
"4206",10
"4207",10
"4208",10
"4209",10
"4210",10
"4211",10
"4212",10
"4213",10
"4214",10
"4215",10
"4216",10
"4217",10
"4218",10
"4219",10
"4220",10
"4221",10
"4222",10
"4223",10
"4224",10
"4225",10
"4226",10
"4227",10
"4228",10
"4229",10
"4230",10
"4231",10
"4232",10
"4233",10
"4234",10
"4235",10
"4236",10
"4237",10
"4238",10
"4239",10
"4240",10
"4241",10
"4242",10
"4243",10
"4244",10
"4245",10
"4246",10
"4247",10
"4248",10
"4249",10
"4250",10
"4251",10
"4252",10
"4253",10
"4254",10
"4255",10
"4256",10
"4257",10
"4258",10
"4259",10
"4260",10
"4261",10
"4262",10
"4263",10
"4264",10
"4265",10
"4266",10
"4267",10
"4268",10
"4269",10
"4270",10
"4271",10
"4272",10
"4273",10
"4274",10
"4275",10
"4276",10
"4277",10
"4278",10
"4279",10
"4280",10
"4281",10
"4282",10
"4283",10
"4284",10
"4285",10
"4286",10
"4287",10
"4288",10
"4289",10
"4290",10
"4291",10
"4292",10
"4293",10
"4294",10
"4295",10
"4296",10
"4297",10
"4298",10
"4299",10
"4300",10
"4301",10
"4302",10
"4303",10
"4304",10
"4305",10
"4306",10
"4307",10
"4308",10
"4309",10
"4310",10
"4311",10
"4312",10
"4313",10
"4314",10
"4315",10
"4316",10
"4317",10
"4318",10
"4319",10
"4320",10
"4321",10
"4322",10
"4323",10
"4324",10
"4325",10
"4326",10
"4327",10
"4328",10
"4329",10
"4330",10
"4331",10
"4332",10
"4333",10
"4334",10
"4335",10
"4336",10
"4337",10
"4338",10
"4339",10
"4340",10
"4341",10
"4342",10
"4343",10
"4344",10
"4345",10
"4346",10
"4347",10
"4348",10
"4349",10
"4350",10
"4351",10
"4352",10
"4353",10
"4354",10
"4355",10
"4356",10
"4357",10
"4358",10
"4359",10
"4360",10
"4361",10
"4362",10
"4363",10
"4364",10
"4365",10
"4366",10
"4367",10
"4368",10
"4369",10
"4370",10
"4371",10
"4372",10
"4373",10
"4374",10
"4375",10
"4376",10
"4377",10
"4378",10
"4379",10
"4380",10
"4381",10
"4382",10
"4383",10
"4384",10
"4385",10
"4386",10
"4387",10
"4388",10
"4389",10
"4390",10
"4391",10
"4392",10
"4393",10
"4394",10
"4395",10
"4396",10
"4397",10
"4398",10
"4399",10
"4400",10
"4401",10
"4402",10
"4403",10
"4404",10
"4405",10
"4406",10
"4407",10
"4408",10
"4409",10
"4410",10
"4411",10
"4412",10
"4413",10
"4414",10
"4415",10
"4416",10
"4417",10
"4418",10
"4419",10
"4420",10
"4421",10
"4422",10
"4423",10
"4424",10
"4425",10
"4426",10
"4427",10
"4428",10
"4429",10
"4430",10
"4431",10
"4432",10
"4433",10
"4434",10
"4435",10
"4436",10
"4437",10
"4438",10
"4439",10
"4440",10
"4441",10
"4442",10
"4443",10
"4444",10
"4445",10
"4446",10
"4447",10
"4448",10
"4449",10
"4450",10
"4451",10
"4452",10
"4453",10
"4454",10
"4455",10
"4456",10
"4457",10
"4458",10
"4459",10
"4460",10
"4461",10
"4462",10
"4463",10
"4464",10
"4465",10
"4466",10
"4467",10
"4468",10
"4469",10
"4470",10
"4471",10
"4472",10
"4473",10
"4474",10
"4475",10
"4476",10
"4477",10
"4478",10
"4479",10
"4480",10
"4481",10
"4482",10
"4483",10
"4484",10
"4485",10
"4486",10
"4487",10
"4488",10
"4489",10
"4490",10
"4491",10
"4492",10
"4493",10
"4494",10
"4495",10
"4496",10
"4497",10
"4498",10
"4499",10
"4500",10
"4501",10
"4502",10
"4503",10
"4504",10
"4505",10
"4506",10
"4507",10
"4508",10
"4509",10
"4510",10
"4511",10
"4512",10
"4513",10
"4514",10
"4515",10
"4516",10
"4517",10
"4518",10
"4519",10
"4520",10
"4521",10
"4522",10
"4523",10
"4524",10
"4525",10
"4526",10
"4527",10
"4528",10
"4529",10
"4530",10
"4531",10
"4532",10
"4533",10
"4534",10
"4535",10
"4536",10
"4537",10
"4538",10
"4539",10
"4540",10
"4541",10
"4542",10
"4543",10
"4544",10
"4545",10
"4546",10
"4547",10
"4548",10
"4549",10
"4550",10
"4551",10
"4552",10
"4553",10
"4554",10
"4555",10
"4556",10
"4557",10
"4558",10
"4559",10
"4560",10
"4561",10
"4562",10
"4563",10
"4564",10
